path,name,type,size,parent
../venv/lib/python3.11/site-packages/pygame/examples/__pycache__/music_drop_fade.cpython-311.pyc,music_drop_fade.cpython-311.pyc,file,13072,../venv/lib/python3.11/site-packages/pygame/examples/__pycache__
../venv/lib/python3.11/site-packages/pygame/examples/__pycache__/camera.cpython-311.pyc,camera.cpython-311.pyc,file,5218,../venv/lib/python3.11/site-packages/pygame/examples/__pycache__
../venv/lib/python3.11/site-packages/pygame/examples/__pycache__/joystick.cpython-311.pyc,joystick.cpython-311.pyc,file,7172,../venv/lib/python3.11/site-packages/pygame/examples/__pycache__
../venv/lib/python3.11/site-packages/pygame/examples/__pycache__/blit_blends.cpython-311.pyc,blit_blends.cpython-311.pyc,file,10327,../venv/lib/python3.11/site-packages/pygame/examples/__pycache__
../venv/lib/python3.11/site-packages/pygame/examples/__pycache__/arraydemo.cpython-311.pyc,arraydemo.cpython-311.pyc,file,5601,../venv/lib/python3.11/site-packages/pygame/examples/__pycache__
../venv/lib/python3.11/site-packages/pygame/examples/__pycache__/scrap_clipboard.cpython-311.pyc,scrap_clipboard.cpython-311.pyc,file,5111,../venv/lib/python3.11/site-packages/pygame/examples/__pycache__
../venv/lib/python3.11/site-packages/pygame/examples/__pycache__/mask.cpython-311.pyc,mask.cpython-311.pyc,file,8591,../venv/lib/python3.11/site-packages/pygame/examples/__pycache__
../venv/lib/python3.11/site-packages/pygame/examples/__pycache__/setmodescale.cpython-311.pyc,setmodescale.cpython-311.pyc,file,3379,../venv/lib/python3.11/site-packages/pygame/examples/__pycache__
../venv/lib/python3.11/site-packages/pygame/examples/__pycache__/moveit.cpython-311.pyc,moveit.cpython-311.pyc,file,5903,../venv/lib/python3.11/site-packages/pygame/examples/__pycache__
../venv/lib/python3.11/site-packages/pygame/examples/__pycache__/playmus.cpython-311.pyc,playmus.cpython-311.pyc,file,8751,../venv/lib/python3.11/site-packages/pygame/examples/__pycache__
../venv/lib/python3.11/site-packages/pygame/examples/__pycache__/testsprite.cpython-311.pyc,testsprite.cpython-311.pyc,file,10267,../venv/lib/python3.11/site-packages/pygame/examples/__pycache__
../venv/lib/python3.11/site-packages/pygame/examples/__pycache__/grid.cpython-311.pyc,grid.cpython-311.pyc,file,4182,../venv/lib/python3.11/site-packages/pygame/examples/__pycache__
../venv/lib/python3.11/site-packages/pygame/examples/__pycache__/sound.cpython-311.pyc,sound.cpython-311.pyc,file,2196,../venv/lib/python3.11/site-packages/pygame/examples/__pycache__
../venv/lib/python3.11/site-packages/pygame/examples/__pycache__/sprite_texture.cpython-311.pyc,sprite_texture.cpython-311.pyc,file,5705,../venv/lib/python3.11/site-packages/pygame/examples/__pycache__
../venv/lib/python3.11/site-packages/pygame/examples/__pycache__/headless_no_windows_needed.cpython-311.pyc,headless_no_windows_needed.cpython-311.pyc,file,2261,../venv/lib/python3.11/site-packages/pygame/examples/__pycache__
../venv/lib/python3.11/site-packages/pygame/examples/__pycache__/audiocapture.cpython-311.pyc,audiocapture.cpython-311.pyc,file,2735,../venv/lib/python3.11/site-packages/pygame/examples/__pycache__
../venv/lib/python3.11/site-packages/pygame/examples/__pycache__/stars.cpython-311.pyc,stars.cpython-311.pyc,file,5139,../venv/lib/python3.11/site-packages/pygame/examples/__pycache__
../venv/lib/python3.11/site-packages/pygame/examples/__pycache__/fonty.cpython-311.pyc,fonty.cpython-311.pyc,file,3233,../venv/lib/python3.11/site-packages/pygame/examples/__pycache__
../venv/lib/python3.11/site-packages/pygame/examples/__pycache__/resizing_new.cpython-311.pyc,resizing_new.cpython-311.pyc,file,2232,../venv/lib/python3.11/site-packages/pygame/examples/__pycache__
../venv/lib/python3.11/site-packages/pygame/examples/__pycache__/pixelarray.cpython-311.pyc,pixelarray.cpython-311.pyc,file,6123,../venv/lib/python3.11/site-packages/pygame/examples/__pycache__
../venv/lib/python3.11/site-packages/pygame/examples/__pycache__/chimp.cpython-311.pyc,chimp.cpython-311.pyc,file,11285,../venv/lib/python3.11/site-packages/pygame/examples/__pycache__
../venv/lib/python3.11/site-packages/pygame/examples/__pycache__/textinput.cpython-311.pyc,textinput.cpython-311.pyc,file,10049,../venv/lib/python3.11/site-packages/pygame/examples/__pycache__
../venv/lib/python3.11/site-packages/pygame/examples/__pycache__/freetype_misc.cpython-311.pyc,freetype_misc.cpython-311.pyc,file,5221,../venv/lib/python3.11/site-packages/pygame/examples/__pycache__
../venv/lib/python3.11/site-packages/pygame/examples/__pycache__/dropevent.cpython-311.pyc,dropevent.cpython-311.pyc,file,3742,../venv/lib/python3.11/site-packages/pygame/examples/__pycache__
../venv/lib/python3.11/site-packages/pygame/examples/__pycache__/aliens.cpython-311.pyc,aliens.cpython-311.pyc,file,20950,../venv/lib/python3.11/site-packages/pygame/examples/__pycache__
../venv/lib/python3.11/site-packages/pygame/examples/__pycache__/aacircle.cpython-311.pyc,aacircle.cpython-311.pyc,file,2370,../venv/lib/python3.11/site-packages/pygame/examples/__pycache__
../venv/lib/python3.11/site-packages/pygame/examples/__pycache__/video.cpython-311.pyc,video.cpython-311.pyc,file,7125,../venv/lib/python3.11/site-packages/pygame/examples/__pycache__
../venv/lib/python3.11/site-packages/pygame/examples/__pycache__/__init__.cpython-311.pyc,__init__.cpython-311.pyc,file,219,../venv/lib/python3.11/site-packages/pygame/examples/__pycache__
../venv/lib/python3.11/site-packages/pygame/examples/vgrade.py,vgrade.py,file,3263,../venv/lib/python3.11/site-packages/pygame/examples
../venv/lib/python3.11/site-packages/pygame/examples/arraydemo.py,arraydemo.py,file,3255,../venv/lib/python3.11/site-packages/pygame/examples
../venv/lib/python3.11/site-packages/pygame/examples/stars.py,stars.py,file,2762,../venv/lib/python3.11/site-packages/pygame/examples
../venv/lib/python3.11/site-packages/pygame/examples/camera.py,camera.py,file,3905,../venv/lib/python3.11/site-packages/pygame/examples
../venv/lib/python3.11/site-packages/pygame/examples/joystick.py,joystick.py,file,5252,../venv/lib/python3.11/site-packages/pygame/examples
../venv/lib/python3.11/site-packages/pygame/examples/blend_fill.py,blend_fill.py,file,3399,../venv/lib/python3.11/site-packages/pygame/examples
../venv/lib/python3.11/site-packages/pygame/examples/fonty.py,fonty.py,file,2073,../venv/lib/python3.11/site-packages/pygame/examples
../venv/lib/python3.11/site-packages/pygame/examples/headless_no_windows_needed.py,headless_no_windows_needed.py,file,1299,../venv/lib/python3.11/site-packages/pygame/examples
../venv/lib/python3.11/site-packages/pygame/examples/prevent_display_stretching.py,prevent_display_stretching.py,file,2491,../venv/lib/python3.11/site-packages/pygame/examples
../venv/lib/python3.11/site-packages/pygame/examples/glcube.py,glcube.py,file,16860,../venv/lib/python3.11/site-packages/pygame/examples
../venv/lib/python3.11/site-packages/pygame/examples/resizing_new.py,resizing_new.py,file,1046,../venv/lib/python3.11/site-packages/pygame/examples
../venv/lib/python3.11/site-packages/pygame/examples/aliens.py,aliens.py,file,12047,../venv/lib/python3.11/site-packages/pygame/examples
../venv/lib/python3.11/site-packages/pygame/examples/freetype_misc.py,freetype_misc.py,file,3659,../venv/lib/python3.11/site-packages/pygame/examples
../venv/lib/python3.11/site-packages/pygame/examples/scaletest.py,scaletest.py,file,4826,../venv/lib/python3.11/site-packages/pygame/examples
../venv/lib/python3.11/site-packages/pygame/examples/music_drop_fade.py,music_drop_fade.py,file,8960,../venv/lib/python3.11/site-packages/pygame/examples
../venv/lib/python3.11/site-packages/pygame/examples/README.rst,README.rst,file,4416,../venv/lib/python3.11/site-packages/pygame/examples
../venv/lib/python3.11/site-packages/pygame/examples/data,data,directory,680539,../venv/lib/python3.11/site-packages/pygame/examples
../venv/lib/python3.11/site-packages/pygame/examples/data/sans.ttf,sans.ttf,file,133088,../venv/lib/python3.11/site-packages/pygame/examples/data
../venv/lib/python3.11/site-packages/pygame/examples/data/blue.mpg,blue.mpg,file,6144,../venv/lib/python3.11/site-packages/pygame/examples/data
../venv/lib/python3.11/site-packages/pygame/examples/data/static.png,static.png,file,1202,../venv/lib/python3.11/site-packages/pygame/examples/data
../venv/lib/python3.11/site-packages/pygame/examples/data/cursor.png,cursor.png,file,2708,../venv/lib/python3.11/site-packages/pygame/examples/data
../venv/lib/python3.11/site-packages/pygame/examples/data/crimson.pnm,crimson.pnm,file,3124,../venv/lib/python3.11/site-packages/pygame/examples/data
../venv/lib/python3.11/site-packages/pygame/examples/data/fist.png,fist.png,file,86196,../venv/lib/python3.11/site-packages/pygame/examples/data
../venv/lib/python3.11/site-packages/pygame/examples/data/grey.pgm,grey.pgm,file,4155,../venv/lib/python3.11/site-packages/pygame/examples/data
../venv/lib/python3.11/site-packages/pygame/examples/data/city.png,city.png,file,143,../venv/lib/python3.11/site-packages/pygame/examples/data
../venv/lib/python3.11/site-packages/pygame/examples/data/house_lo.mp3,house_lo.mp3,file,116320,../venv/lib/python3.11/site-packages/pygame/examples/data
../venv/lib/python3.11/site-packages/pygame/examples/data/black.ppm,black.ppm,file,6203,../venv/lib/python3.11/site-packages/pygame/examples/data
../venv/lib/python3.11/site-packages/pygame/examples/data/explosion1.gif,explosion1.gif,file,6513,../venv/lib/python3.11/site-packages/pygame/examples/data
../venv/lib/python3.11/site-packages/pygame/examples/data/secosmic_lo.wav,secosmic_lo.wav,file,18700,../venv/lib/python3.11/site-packages/pygame/examples/data
../venv/lib/python3.11/site-packages/pygame/examples/data/danger.gif,danger.gif,file,2761,../venv/lib/python3.11/site-packages/pygame/examples/data
../venv/lib/python3.11/site-packages/pygame/examples/data/yellow.tga,yellow.tga,file,3116,../venv/lib/python3.11/site-packages/pygame/examples/data
../venv/lib/python3.11/site-packages/pygame/examples/data/scarlet.webp,scarlet.webp,file,82,../venv/lib/python3.11/site-packages/pygame/examples/data
../venv/lib/python3.11/site-packages/pygame/examples/data/purple.xpm,purple.xpm,file,1249,../venv/lib/python3.11/site-packages/pygame/examples/data
../venv/lib/python3.11/site-packages/pygame/examples/data/midikeys.png,midikeys.png,file,19666,../venv/lib/python3.11/site-packages/pygame/examples/data
../venv/lib/python3.11/site-packages/pygame/examples/data/alien3.png,alien3.png,file,3518,../venv/lib/python3.11/site-packages/pygame/examples/data
../venv/lib/python3.11/site-packages/pygame/examples/data/boom.wav,boom.wav,file,12562,../venv/lib/python3.11/site-packages/pygame/examples/data
../venv/lib/python3.11/site-packages/pygame/examples/data/alien2.png,alien2.png,file,3526,../venv/lib/python3.11/site-packages/pygame/examples/data
../venv/lib/python3.11/site-packages/pygame/examples/data/green.pcx,green.pcx,file,320,../venv/lib/python3.11/site-packages/pygame/examples/data
../venv/lib/python3.11/site-packages/pygame/examples/data/teal.svg,teal.svg,file,313,../venv/lib/python3.11/site-packages/pygame/examples/data
../venv/lib/python3.11/site-packages/pygame/examples/data/alien1.png,alien1.png,file,3522,../venv/lib/python3.11/site-packages/pygame/examples/data
../venv/lib/python3.11/site-packages/pygame/examples/data/alien1.jpg,alien1.jpg,file,3103,../venv/lib/python3.11/site-packages/pygame/examples/data
../venv/lib/python3.11/site-packages/pygame/examples/data/car_door.wav,car_door.wav,file,3910,../venv/lib/python3.11/site-packages/pygame/examples/data
../venv/lib/python3.11/site-packages/pygame/examples/data/bomb.gif,bomb.gif,file,1170,../venv/lib/python3.11/site-packages/pygame/examples/data
../venv/lib/python3.11/site-packages/pygame/examples/data/arraydemo.bmp,arraydemo.bmp,file,76854,../venv/lib/python3.11/site-packages/pygame/examples/data
../venv/lib/python3.11/site-packages/pygame/examples/data/punch.wav,punch.wav,file,4176,../venv/lib/python3.11/site-packages/pygame/examples/data
../venv/lib/python3.11/site-packages/pygame/examples/data/liquid.bmp,liquid.bmp,file,11734,../venv/lib/python3.11/site-packages/pygame/examples/data
../venv/lib/python3.11/site-packages/pygame/examples/data/laplacian.png,laplacian.png,file,253,../venv/lib/python3.11/site-packages/pygame/examples/data
../venv/lib/python3.11/site-packages/pygame/examples/data/BGR.png,BGR.png,file,244,../venv/lib/python3.11/site-packages/pygame/examples/data
../venv/lib/python3.11/site-packages/pygame/examples/data/whiff.wav,whiff.wav,file,5850,../venv/lib/python3.11/site-packages/pygame/examples/data
../venv/lib/python3.11/site-packages/pygame/examples/data/turquoise.tif,turquoise.tif,file,1186,../venv/lib/python3.11/site-packages/pygame/examples/data
../venv/lib/python3.11/site-packages/pygame/examples/data/house_lo.wav,house_lo.wav,file,78464,../venv/lib/python3.11/site-packages/pygame/examples/data
../venv/lib/python3.11/site-packages/pygame/examples/data/blue.gif,blue.gif,file,84,../venv/lib/python3.11/site-packages/pygame/examples/data
../venv/lib/python3.11/site-packages/pygame/examples/data/chimp.png,chimp.png,file,826,../venv/lib/python3.11/site-packages/pygame/examples/data
../venv/lib/python3.11/site-packages/pygame/examples/data/shot.gif,shot.gif,file,129,../venv/lib/python3.11/site-packages/pygame/examples/data
../venv/lib/python3.11/site-packages/pygame/examples/data/player1.gif,player1.gif,file,3470,../venv/lib/python3.11/site-packages/pygame/examples/data
../venv/lib/python3.11/site-packages/pygame/examples/data/asprite.bmp,asprite.bmp,file,578,../venv/lib/python3.11/site-packages/pygame/examples/data
../venv/lib/python3.11/site-packages/pygame/examples/data/alien3.gif,alien3.gif,file,3829,../venv/lib/python3.11/site-packages/pygame/examples/data
../venv/lib/python3.11/site-packages/pygame/examples/data/alien2.gif,alien2.gif,file,3834,../venv/lib/python3.11/site-packages/pygame/examples/data
../venv/lib/python3.11/site-packages/pygame/examples/data/house_lo.ogg,house_lo.ogg,file,31334,../venv/lib/python3.11/site-packages/pygame/examples/data
../venv/lib/python3.11/site-packages/pygame/examples/data/red.jpg,red.jpg,file,1251,../venv/lib/python3.11/site-packages/pygame/examples/data
../venv/lib/python3.11/site-packages/pygame/examples/data/brick.png,brick.png,file,170,../venv/lib/python3.11/site-packages/pygame/examples/data
../venv/lib/python3.11/site-packages/pygame/examples/data/alien1.gif,alien1.gif,file,3826,../venv/lib/python3.11/site-packages/pygame/examples/data
../venv/lib/python3.11/site-packages/pygame/examples/data/background.gif,background.gif,file,9133,../venv/lib/python3.11/site-packages/pygame/examples/data
../venv/lib/python3.11/site-packages/pygame/examples/video.py,video.py,file,4444,../venv/lib/python3.11/site-packages/pygame/examples
../venv/lib/python3.11/site-packages/pygame/examples/eventlist.py,eventlist.py,file,5926,../venv/lib/python3.11/site-packages/pygame/examples
../venv/lib/python3.11/site-packages/pygame/examples/scrap_clipboard.py,scrap_clipboard.py,file,3033,../venv/lib/python3.11/site-packages/pygame/examples
../venv/lib/python3.11/site-packages/pygame/examples/pixelarray.py,pixelarray.py,file,3453,../venv/lib/python3.11/site-packages/pygame/examples
../venv/lib/python3.11/site-packages/pygame/examples/dropevent.py,dropevent.py,file,2239,../venv/lib/python3.11/site-packages/pygame/examples
../venv/lib/python3.11/site-packages/pygame/event.pyi,event.pyi,file,1404,../venv/lib/python3.11/site-packages/pygame
../venv/lib/python3.11/site-packages/pygame/_camera.cpython-311-darwin.so,_camera.cpython-311-darwin.so,file,75072,../venv/lib/python3.11/site-packages/pygame
../venv/lib/python3.11/site-packages/pygame/surflock.cpython-311-darwin.so,surflock.cpython-311-darwin.so,file,55936,../venv/lib/python3.11/site-packages/pygame
../venv/lib/python3.11/site-packages/pygame/freetype.py,freetype.py,file,2224,../venv/lib/python3.11/site-packages/pygame
../venv/lib/python3.11/site-packages/pygame/_freetype.cpython-311-darwin.so,_freetype.cpython-311-darwin.so,file,147200,../venv/lib/python3.11/site-packages/pygame
../venv/lib/python3.11/site-packages/pygame/pkgdata.py,pkgdata.py,file,2421,../venv/lib/python3.11/site-packages/pygame
../venv/lib/python3.11/site-packages/pygame/gfxdraw.cpython-311-darwin.so,gfxdraw.cpython-311-darwin.so,file,117424,../venv/lib/python3.11/site-packages/pygame
../venv/lib/python3.11/site-packages/pygame/py.typed,py.typed,file,0,../venv/lib/python3.11/site-packages/pygame
../venv/lib/python3.11/site-packages/pygame/sdlmain_osx.cpython-311-darwin.so,sdlmain_osx.cpython-311-darwin.so,file,57840,../venv/lib/python3.11/site-packages/pygame
../venv/lib/python3.11/site-packages/pygame/pygame_icon_mac.bmp,pygame_icon_mac.bmp,file,262282,../venv/lib/python3.11/site-packages/pygame
../venv/lib/python3.11/site-packages/pygame/rect.pyi,rect.pyi,file,7154,../venv/lib/python3.11/site-packages/pygame
../venv/lib/python3.11/site-packages/pygame/newbuffer.cpython-311-darwin.so,newbuffer.cpython-311-darwin.so,file,60288,../venv/lib/python3.11/site-packages/pygame
../venv/lib/python3.11/site-packages/pygame/bufferproxy.pyi,bufferproxy.pyi,file,458,../venv/lib/python3.11/site-packages/pygame
../venv/lib/python3.11/site-packages/pygame/mask.cpython-311-darwin.so,mask.cpython-311-darwin.so,file,114304,../venv/lib/python3.11/site-packages/pygame
../venv/lib/python3.11/site-packages/pygame/_sdl2,_sdl2,directory,1083292,../venv/lib/python3.11/site-packages/pygame
../venv/lib/python3.11/site-packages/pygame/_sdl2/audio.pyi,audio.pyi,file,1300,../venv/lib/python3.11/site-packages/pygame/_sdl2
../venv/lib/python3.11/site-packages/pygame/_sdl2/video.pyi,video.pyi,file,4669,../venv/lib/python3.11/site-packages/pygame/_sdl2
../venv/lib/python3.11/site-packages/pygame/_sdl2/sdl2.cpython-311-darwin.so,sdl2.cpython-311-darwin.so,file,86992,../venv/lib/python3.11/site-packages/pygame/_sdl2
../venv/lib/python3.11/site-packages/pygame/_sdl2/controller.cpython-311-darwin.so,controller.cpython-311-darwin.so,file,148784,../venv/lib/python3.11/site-packages/pygame/_sdl2
../venv/lib/python3.11/site-packages/pygame/_sdl2/__init__.pyi,__init__.pyi,file,98,../venv/lib/python3.11/site-packages/pygame/_sdl2
../venv/lib/python3.11/site-packages/pygame/_sdl2/touch.cpython-311-darwin.so,touch.cpython-311-darwin.so,file,55648,../venv/lib/python3.11/site-packages/pygame/_sdl2
../venv/lib/python3.11/site-packages/pygame/_sdl2/video.cpython-311-darwin.so,video.cpython-311-darwin.so,file,340016,../venv/lib/python3.11/site-packages/pygame/_sdl2
../venv/lib/python3.11/site-packages/pygame/_sdl2/__init__.py,__init__.py,file,248,../venv/lib/python3.11/site-packages/pygame/_sdl2
../venv/lib/python3.11/site-packages/pygame/_sdl2/__pycache__,__pycache__,directory,299,../venv/lib/python3.11/site-packages/pygame/_sdl2
../venv/lib/python3.11/site-packages/pygame/_sdl2/__pycache__/__init__.cpython-311.pyc,__init__.cpython-311.pyc,file,299,../venv/lib/python3.11/site-packages/pygame/_sdl2/__pycache__
../venv/lib/python3.11/site-packages/pygame/_sdl2/touch.pyi,touch.pyi,file,231,../venv/lib/python3.11/site-packages/pygame/_sdl2
../venv/lib/python3.11/site-packages/pygame/_sdl2/audio.cpython-311-darwin.so,audio.cpython-311-darwin.so,file,237888,../venv/lib/python3.11/site-packages/pygame/_sdl2
../venv/lib/python3.11/site-packages/pygame/_sdl2/controller.pyi,controller.pyi,file,1165,../venv/lib/python3.11/site-packages/pygame/_sdl2
../venv/lib/python3.11/site-packages/pygame/_sdl2/sdl2.pyi,sdl2.pyi,file,338,../venv/lib/python3.11/site-packages/pygame/_sdl2
../venv/lib/python3.11/site-packages/pygame/_sdl2/mixer.cpython-311-darwin.so,mixer.cpython-311-darwin.so,file,205616,../venv/lib/python3.11/site-packages/pygame/_sdl2
../venv/lib/python3.11/site-packages/pygame/_camera_opencv.py,_camera_opencv.py,file,5461,../venv/lib/python3.11/site-packages/pygame
../venv/lib/python3.11/site-packages/pygame/fastevent.py,fastevent.py,file,1694,../venv/lib/python3.11/site-packages/pygame
../venv/lib/python3.11/site-packages/pygame/mixer.cpython-311-darwin.so,mixer.cpython-311-darwin.so,file,84656,../venv/lib/python3.11/site-packages/pygame
../venv/lib/python3.11/site-packages/pygame/pygame_icon.bmp,pygame_icon.bmp,file,630,../venv/lib/python3.11/site-packages/pygame
../venv/lib/python3.11/site-packages/pygame/draw.pyi,draw.pyi,file,1694,../venv/lib/python3.11/site-packages/pygame
../venv/lib/python3.11/site-packages/pygame/pixelarray.pyi,pixelarray.pyi,file,1226,../venv/lib/python3.11/site-packages/pygame
../venv/lib/python3.11/site-packages/pygame/scrap.cpython-311-darwin.so,scrap.cpython-311-darwin.so,file,57888,../venv/lib/python3.11/site-packages/pygame
../venv/lib/python3.11/site-packages/pygame/freesansbold.ttf,freesansbold.ttf,file,98600,../venv/lib/python3.11/site-packages/pygame
../venv/lib/python3.11/site-packages/pygame/locals.py,locals.py,file,1195,../venv/lib/python3.11/site-packages/pygame
../venv/lib/python3.11/site-packages/pygame/gfxdraw.pyi,gfxdraw.pyi,file,2500,../venv/lib/python3.11/site-packages/pygame
../venv/lib/python3.11/site-packages/pygame/transform.pyi,transform.pyi,file,1923,../venv/lib/python3.11/site-packages/pygame
../venv/lib/python3.11/site-packages/pygame/pygame.ico,pygame.ico,file,145516,../venv/lib/python3.11/site-packages/pygame
../venv/lib/python3.11/site-packages/pygame/imageext.cpython-311-darwin.so,imageext.cpython-311-darwin.so,file,57680,../venv/lib/python3.11/site-packages/pygame
../venv/lib/python3.11/site-packages/typing_extensions-3.10.0.2.dist-info,typing_extensions-3.10.0.2.dist-info,directory,15677,../venv/lib/python3.11/site-packages
../venv/lib/python3.11/site-packages/typing_extensions-3.10.0.2.dist-info/RECORD,RECORD,file,687,../venv/lib/python3.11/site-packages/typing_extensions-3.10.0.2.dist-info
../venv/lib/python3.11/site-packages/typing_extensions-3.10.0.2.dist-info/LICENSE,LICENSE,file,12755,../venv/lib/python3.11/site-packages/typing_extensions-3.10.0.2.dist-info
../venv/lib/python3.11/site-packages/typing_extensions-3.10.0.2.dist-info/WHEEL,WHEEL,file,92,../venv/lib/python3.11/site-packages/typing_extensions-3.10.0.2.dist-info
../venv/lib/python3.11/site-packages/typing_extensions-3.10.0.2.dist-info/top_level.txt,top_level.txt,file,18,../venv/lib/python3.11/site-packages/typing_extensions-3.10.0.2.dist-info
../venv/lib/python3.11/site-packages/typing_extensions-3.10.0.2.dist-info/INSTALLER,INSTALLER,file,4,../venv/lib/python3.11/site-packages/typing_extensions-3.10.0.2.dist-info
../venv/lib/python3.11/site-packages/typing_extensions-3.10.0.2.dist-info/METADATA,METADATA,file,2121,../venv/lib/python3.11/site-packages/typing_extensions-3.10.0.2.dist-info
../venv/lib/python3.11/site-packages/click-7.1.2.dist-info,click-7.1.2.dist-info,directory,7012,../venv/lib/python3.11/site-packages
../venv/lib/python3.11/site-packages/click-7.1.2.dist-info/RECORD,RECORD,file,2549,../venv/lib/python3.11/site-packages/click-7.1.2.dist-info
../venv/lib/python3.11/site-packages/click-7.1.2.dist-info/WHEEL,WHEEL,file,110,../venv/lib/python3.11/site-packages/click-7.1.2.dist-info
../venv/lib/python3.11/site-packages/click-7.1.2.dist-info/LICENSE.rst,LICENSE.rst,file,1475,../venv/lib/python3.11/site-packages/click-7.1.2.dist-info
../venv/lib/python3.11/site-packages/click-7.1.2.dist-info/top_level.txt,top_level.txt,file,6,../venv/lib/python3.11/site-packages/click-7.1.2.dist-info
../venv/lib/python3.11/site-packages/click-7.1.2.dist-info/INSTALLER,INSTALLER,file,4,../venv/lib/python3.11/site-packages/click-7.1.2.dist-info
../venv/lib/python3.11/site-packages/click-7.1.2.dist-info/METADATA,METADATA,file,2868,../venv/lib/python3.11/site-packages/click-7.1.2.dist-info
../venv/lib/python3.11/site-packages/pip,pip,directory,14068400,../venv/lib/python3.11/site-packages
../venv/lib/python3.11/site-packages/pip/_internal,_internal,directory,2466795,../venv/lib/python3.11/site-packages/pip
../venv/lib/python3.11/site-packages/pip/_internal/configuration.py,configuration.py,file,13529,../venv/lib/python3.11/site-packages/pip/_internal
../venv/lib/python3.11/site-packages/pip/_internal/pyproject.py,pyproject.py,file,7161,../venv/lib/python3.11/site-packages/pip/_internal
../venv/lib/python3.11/site-packages/pip/_internal/network,network,directory,140079,../venv/lib/python3.11/site-packages/pip/_internal
../venv/lib/python3.11/site-packages/pip/_internal/network/auth.py,auth.py,file,20435,../venv/lib/python3.11/site-packages/pip/_internal/network
../venv/lib/python3.11/site-packages/pip/_internal/network/xmlrpc.py,xmlrpc.py,file,1791,../venv/lib/python3.11/site-packages/pip/_internal/network
../venv/lib/python3.11/site-packages/pip/_internal/network/download.py,download.py,file,6096,../venv/lib/python3.11/site-packages/pip/_internal/network
../venv/lib/python3.11/site-packages/pip/_internal/network/session.py,session.py,file,18442,../venv/lib/python3.11/site-packages/pip/_internal/network
../venv/lib/python3.11/site-packages/pip/_internal/network/cache.py,cache.py,file,2145,../venv/lib/python3.11/site-packages/pip/_internal/network
../venv/lib/python3.11/site-packages/pip/_internal/network/__init__.py,__init__.py,file,50,../venv/lib/python3.11/site-packages/pip/_internal/network
../venv/lib/python3.11/site-packages/pip/_internal/network/__pycache__,__pycache__,directory,79409,../venv/lib/python3.11/site-packages/pip/_internal/network
../venv/lib/python3.11/site-packages/pip/_internal/network/__pycache__/session.cpython-311.pyc,session.cpython-311.pyc,file,21351,../venv/lib/python3.11/site-packages/pip/_internal/network/__pycache__
../venv/lib/python3.11/site-packages/pip/_internal/network/__pycache__/download.cpython-311.pyc,download.cpython-311.pyc,file,9638,../venv/lib/python3.11/site-packages/pip/_internal/network/__pycache__
../venv/lib/python3.11/site-packages/pip/_internal/network/__pycache__/utils.cpython-311.pyc,utils.cpython-311.pyc,file,2472,../venv/lib/python3.11/site-packages/pip/_internal/network/__pycache__
../venv/lib/python3.11/site-packages/pip/_internal/network/__pycache__/xmlrpc.cpython-311.pyc,xmlrpc.cpython-311.pyc,file,3251,../venv/lib/python3.11/site-packages/pip/_internal/network/__pycache__
../venv/lib/python3.11/site-packages/pip/_internal/network/__pycache__/cache.cpython-311.pyc,cache.cpython-311.pyc,file,5246,../venv/lib/python3.11/site-packages/pip/_internal/network/__pycache__
../venv/lib/python3.11/site-packages/pip/_internal/network/__pycache__/auth.cpython-311.pyc,auth.cpython-311.pyc,file,24044,../venv/lib/python3.11/site-packages/pip/_internal/network/__pycache__
../venv/lib/python3.11/site-packages/pip/_internal/network/__pycache__/lazy_wheel.cpython-311.pyc,lazy_wheel.cpython-311.pyc,file,13084,../venv/lib/python3.11/site-packages/pip/_internal/network/__pycache__
../venv/lib/python3.11/site-packages/pip/_internal/network/__pycache__/__init__.cpython-311.pyc,__init__.cpython-311.pyc,file,323,../venv/lib/python3.11/site-packages/pip/_internal/network/__pycache__
../venv/lib/python3.11/site-packages/pip/_internal/network/utils.py,utils.py,file,4073,../venv/lib/python3.11/site-packages/pip/_internal/network
../venv/lib/python3.11/site-packages/pip/_internal/network/lazy_wheel.py,lazy_wheel.py,file,7638,../venv/lib/python3.11/site-packages/pip/_internal/network
../venv/lib/python3.11/site-packages/pip/_internal/cache.py,cache.py,file,9661,../venv/lib/python3.11/site-packages/pip/_internal
../venv/lib/python3.11/site-packages/pip/_internal/__init__.py,__init__.py,file,573,../venv/lib/python3.11/site-packages/pip/_internal
../venv/lib/python3.11/site-packages/pip/_internal/utils,utils,directory,291745,../venv/lib/python3.11/site-packages/pip/_internal
../venv/lib/python3.11/site-packages/pip/_internal/utils/logging.py,logging.py,file,11632,../venv/lib/python3.11/site-packages/pip/_internal/utils
../venv/lib/python3.11/site-packages/pip/_internal/utils/misc.py,misc.py,file,22216,../venv/lib/python3.11/site-packages/pip/_internal/utils
../venv/lib/python3.11/site-packages/pip/_internal/utils/egg_link.py,egg_link.py,file,2118,../venv/lib/python3.11/site-packages/pip/_internal/utils
../venv/lib/python3.11/site-packages/pip/_internal/utils/compat.py,compat.py,file,1884,../venv/lib/python3.11/site-packages/pip/_internal/utils
../venv/lib/python3.11/site-packages/pip/_internal/utils/encoding.py,encoding.py,file,1169,../venv/lib/python3.11/site-packages/pip/_internal/utils
